GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.20.new AsyncCallback.DataCallback() {...},38,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ExponentialBackoffRetryPolicy,40,0,2,0,7,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.Builder,188,0,10,0,50,0,16,0,11,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.ZkRetryRunnable,27,0,2,0,9,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooWorker,183,0,28,0,49,0,21,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ExponentialBackOffWithDeadlinePolicy,161,0,8,0,19,0,8,0,4,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.8.new AsyncCallback.VoidCallback() {...},36,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},75,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},74,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},52,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},51,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},74,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},59,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},58,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.26.new AsyncCallback.Children2Callback() {...},38,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},75,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},53,0,2,0,7,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},93,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},54,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},51,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},75,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},31,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},74,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},74,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},51,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},59,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},74,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new Callable() {...},33,0,0,0,7,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},52,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},87,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},64,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},70,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},62,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.15.new AsyncCallback.StatCallback() {...},37,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},58,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},82,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooWorker.ZooCallable() {...},59,0,2,0,6,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},75,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.new ZooKeeperClient.ZkRetryRunnable() {...},75,0,2,0,8,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.22.new AsyncCallback.StatCallback() {...},37,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,BoundExponentialBackoffRetryPolicy,16,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.30.new AsyncCallback.ChildrenCallback() {...},37,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperWatcherBase,239,0,22,0,66,0,24,0,12,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.19.new AsyncCallback.DataCallback() {...},38,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient,886,0,32,0,167,0,65,0,49,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.7.new AsyncCallback.StatCallback() {...},37,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.29.new AsyncCallback.ChildrenCallback() {...},37,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.16.new AsyncCallback.StatCallback() {...},37,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.5.new AsyncCallback.ACLCallback() {...},38,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.25.new AsyncCallback.Children2Callback() {...},38,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.3.new AsyncCallback.MultiCallback() {...},37,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.12.new AsyncCallback.VoidCallback() {...},36,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.1.new ZooWorker.ZooCallable() {...},75,0,0,0,14,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.zookeeper,ZooKeeperClient.10.new AsyncCallback.StringCallback() {...},37,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.tools.cli.helpers,DiscoveryCommand,56,0,2,0,14,0,5,0,4,0
Apache BookKeeper :: Server,org.apache.bookkeeper.tools.cli.helpers,BookieShellCommand,35,0,0,0,9,0,4,0,4,0
Apache BookKeeper :: Server,org.apache.bookkeeper.tools.cli.helpers,BookieCommand,25,0,2,0,7,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.tools.cli.helpers,CommandHelpers,70,0,4,0,14,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.tools.cli.helpers,ClientCommand,60,0,2,0,16,0,6,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta.zk,ZKMetadataDriverBase.new AsyncCallback.VoidCallback() {...},44,0,6,0,9,0,5,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta.zk,ZKMetadataDriverBase.new AsyncCallback.StringCallback() {...},44,0,6,0,9,0,5,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta.zk,ZKMetadataDriverBase.new AsyncCallback.StatCallback() {...},27,0,2,0,5,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta.zk,ZKMetadataBookieDriver,47,0,0,0,15,0,5,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta.zk,ZKMetadataClientDriver,96,0,8,0,27,0,11,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta.zk,ZKMetadataDriverBase,494,0,28,0,120,0,32,0,16,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorStats.new Gauge() {...},15,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorStats.new Gauge() {...},15,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorStats.new Gauge() {...},15,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorStats.new Gauge() {...},15,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorStats.new Gauge() {...},15,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorStats.new Gauge() {...},15,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorStats.new Gauge() {...},15,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorElector,185,0,13,0,57,0,20,0,13,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorReplicasCheckTask.ReplicasCheckFinalCallback,17,0,0,0,7,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,Auditor,1218,0,80,0,322,0,74,0,34,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationEnableCb,33,0,4,0,12,0,6,0,4,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorCheckAllLedgersTask,385,0,24,0,119,0,21,0,9,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorReplicasCheckTask.BookieExpectedToContainSegmentInfo,27,0,0,0,10,0,5,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorBookieCheckTask,206,0,10,0,70,0,15,0,10,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorPlacementPolicyCheckTask.new BookkeeperInternalCallbacks.Processor() {...},56,0,6,0,12,0,6,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorPlacementPolicyCheckTask.new AsyncCallback.VoidCallback() {...},22,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorReplicasCheckTask.new BookkeeperInternalCallbacks.MultiCallback() {...},23,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationException.CompatibilityException,9,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,Auditor.new ThreadFactory() {...},28,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorReplicasCheckTask.GetListOfEntriesOfLedgerCallbackForReplicasCheck,244,0,18,0,53,0,11,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorCheckAllLedgersTask.new ThreadFactory() {...},17,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,BookieLedgerIndexer,101,0,6,0,26,0,7,0,4,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationWorker.CheckerCallback,25,0,0,0,8,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationException.UnavailableException,9,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationException,43,0,6,0,11,0,8,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AutoRecoveryMain,489,0,20,0,138,0,30,0,20,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationException.BKAuditException,9,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorTask,192,0,10,0,47,0,19,0,14,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorPlacementPolicyCheckTask,547,0,44,0,152,0,34,0,12,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,BookieLedgerIndexer.new AsyncCallback.VoidCallback() {...},22,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,BookieLedgerIndexer.new BookkeeperInternalCallbacks.Processor() {...},93,0,8,0,16,0,7,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorReplicasCheckTask.ReadLedgerMetadataCallbackForReplicasCheck,342,0,38,0,72,0,21,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,Auditor.LostBookieRecoveryDelayChangedCb,31,0,0,0,11,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorReplicasCheckTask.MissingEntriesInfo,27,0,0,0,10,0,5,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorReplicasCheckTask.MissingEntriesInfoOfLedger,33,0,0,0,12,0,6,0,6,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorElector.new ThreadFactory() {...},23,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorElector.new Runnable() {...},33,0,2,0,11,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorElector.new Runnable() {...},70,0,2,0,15,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,Auditor.UnderReplicatedLedgersChangedCb,25,0,0,0,6,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationWorker.new TimerTask() {...},158,0,12,0,46,0,8,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationWorker.new TimerTask() {...},28,0,0,0,7,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationWorker.new CacheLoader() {...},10,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationWorker.new CacheLoader() {...},10,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AutoRecoveryMain.AutoRecoveryDeathWatcher,64,0,4,0,18,0,5,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorCheckAllLedgersTask.ProcessLostFragmentsCb,132,0,10,0,27,0,9,0,4,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorStats,303,0,0,0,70,0,30,0,30,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,AuditorReplicasCheckTask,777,0,50,0,205,0,33,0,8,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationException.NonRecoverableReplicationException,9,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.replication,ReplicationWorker,1163,0,102,0,320,0,76,0,25,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,Handle,6,0,0,0,2,0,1,0,1,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,WriteAdvHandle,49,0,0,0,7,0,7,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,BKException,129,0,41,0,55,0,45,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,BKException.LogMessagePool.UnrecognizedCodeLogFormatter,23,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,ReadHandle,39,0,0,0,6,0,5,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,LedgerMetadata.State,21,0,0,0,4,0,1,0,1,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,BookKeeper,5,0,0,0,1,0,1,0,1,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,DigestType,27,0,0,0,5,0,1,0,1,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,BKException.LogMessagePool,149,0,20,0,27,0,16,0,6,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,WriteFlag,58,0,4,0,16,0,7,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,CreateBuilder,6,0,0,0,1,0,1,0,1,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.api,WriteHandle,48,0,0,0,9,0,8,0,8,0
Apache BookKeeper :: Server,org.apache.bookkeeper.server,EmbeddedServer,75,0,0,0,25,0,13,0,13,0
Apache BookKeeper :: Server,org.apache.bookkeeper.server,EmbeddedServer.ByteBuffAllocatorWrapper,104,0,0,0,24,0,22,0,22,0
Apache BookKeeper :: Server,org.apache.bookkeeper.server,Main,647,0,50,0,152,0,38,0,13,0
Apache BookKeeper :: Server,org.apache.bookkeeper.server,EmbeddedServer.Builder,723,0,48,0,155,0,40,0,16,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LedgerLayout,281,0,30,0,36,0,27,0,12,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LongHierarchicalLedgerManager.LongHierarchicalLedgerRangeIterator.LeafIterator,56,0,8,0,14,0,7,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,AbstractHierarchicalLedgerManager.1.new AsyncCallback.ChildrenCallback() {...},79,0,4,0,12,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,ZkLedgerAuditorManager.ElectionComparator,31,0,4,0,7,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.MsLedgerManager.ReadLedgerMetadataTask,158,0,20,0,34,0,15,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LongZkLedgerIdGenerator,402,0,32,0,101,0,34,0,17,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,ZkLedgerAuditorManager,435,0,28,0,99,0,24,0,10,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LegacyHierarchicalLedgerManager.2.new BookkeeperInternalCallbacks.Processor() {...},47,0,0,0,4,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MetadataDrivers.MetadataBookieDriverInfo,27,0,0,0,5,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.MsLedgerManager.new MetastoreCallback() {...},60,0,6,0,11,0,5,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LedgerMetadataSerDe,1170,0,118,0,259,0,84,0,18,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.MsLedgerManager.new MetastoreCallback() {...},61,0,4,0,9,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.MsLedgerManager.new MetastoreCallback() {...},92,0,6,0,13,0,5,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.MsLedgerManager.new MetastoreCallback() {...},138,0,4,0,19,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.MsLedgerManager.new MetastoreCallback() {...},47,0,4,0,8,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.MsLedgerManager.new MetastoreCursor.ReadEntriesCallback() {...},117,0,6,0,20,0,5,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.MsLedgerManager.new Runnable() {...},40,0,0,0,3,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LegacyHierarchicalLedgerManager.new ThreadLocal() {...},7,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LegacyHierarchicalLedgerManager.new BookkeeperInternalCallbacks.Processor() {...},61,0,2,0,7,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,CleanupLedgerManager,335,0,20,0,84,0,29,0,19,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LedgerAuditorManager.AuditorEvent,15,0,0,0,3,0,1,0,1,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.MsLedgerManager.MSLedgerRangeIterator.new MetastoreCallback() {...},28,0,2,0,6,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,FlatLedgerManager.new LedgerManager.LedgerRangeIterator() {...},99,0,10,0,22,0,9,0,4,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,FlatLedgerManager,77,0,0,0,18,0,7,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,ZkLedgerIdGenerator.new AsyncCallback.StringCallback() {...},85,0,6,0,17,0,5,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LayoutManager.LedgerLayoutExistsException,13,0,0,0,6,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,ZkLedgerIdGenerator.1.new AsyncCallback.VoidCallback() {...},30,0,4,0,7,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,HierarchicalLedgerManager.HierarchicalLedgerRangeIterator,33,0,6,0,8,0,6,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,HierarchicalLedgerManager,112,0,6,0,22,0,11,0,8,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,AbstractZkLedgerManager.new AsyncCallback.VoidCallback() {...},79,0,10,0,18,0,7,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,AbstractZkLedgerManager.new AsyncCallback.StringCallback() {...},168,0,12,0,29,0,9,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,AbstractZkLedgerManager.new BookkeeperInternalCallbacks.GenericCallback() {...},117,0,10,0,20,0,8,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,AbstractZkLedgerManager.new AsyncCallback.StatCallback() {...},82,0,6,0,12,0,5,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,AbstractZkLedgerManager.new AsyncCallback.DataCallback() {...},163,0,8,0,27,0,6,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,AbstractZkLedgerManager.new AsyncCallback.VoidCallback() {...},34,0,4,0,8,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LongHierarchicalLedgerManager.LongHierarchicalLedgerRangeIterator.InnerIterator,112,0,14,0,24,0,11,0,4,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,AbstractHierarchicalLedgerManager.AsyncListProcessor,47,0,4,0,12,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,FlatLedgerManagerFactory,91,0,8,0,16,0,12,0,8,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LongHierarchicalLedgerManager.LongHierarchicalLedgerRangeIterator,75,0,4,0,20,0,7,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LedgerManager.LedgerRange,26,0,0,0,7,0,5,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.AsyncSetProcessor.1.new Runnable() {...},21,0,0,0,3,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,NullMetadataBookieDriver,20,0,0,0,7,0,7,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,CleanupLedgerManager.CleanupGenericCallback,39,0,4,0,9,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.MsLedgerManager.MSLedgerRangeIterator,95,0,4,0,23,0,5,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,UnderreplicatedLedger,23,0,0,0,10,0,6,0,6,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,AbstractZkLedgerManager.CancelWatchLedgerMetadataTask,39,0,4,0,10,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,MSLedgerManagerFactory.SyncResult,35,0,2,0,15,0,6,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,NullMetadataBookieDriver.NullLedgerManagerFactory,27,0,0,0,10,0,10,0,10,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,HierarchicalLedgerManagerFactory,38,0,0,0,6,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,ZkLedgerUnderreplicationManager,2206,0,138,0,536,0,114,0,45,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,ZkLedgerIdGenerator,94,0,2,0,22,0,8,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LongZkLedgerIdGenerator.new BookkeeperInternalCallbacks.GenericCallback() {...},121,0,8,0,23,0,7,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.meta,LongZkLedgerIdGenerator.new BookkeeperInternalCallbacks.GenericCallback() {...},27,0,2,0,5,0,3,0,2,0
